zip_code,lat,lng,zip_population,zip_density,county_name,timezone,state_full
98939,46.50105,-120.47077,116.0,72.9,Yakima,America/Los_Angeles,Washington
98940,47.39682,-121.06683,858.0,2.1,Kittitas,America/Los_Angeles,Washington
98941,47.22464,-121.00021,1076.0,262.1,Kittitas,America/Los_Angeles,Washington
98942,46.80322,-120.67454,18871.0,39.8,Yakima,America/Los_Angeles,Washington
98943,47.18461,-120.96089,579.0,268.5,Kittitas,America/Los_Angeles,Washington
98944,46.49998,-119.66533,22817.0,16.2,Benton,America/Los_Angeles,Washington
98946,47.06515,-120.76512,398.0,3.3,Kittitas,America/Los_Angeles,Washington
98947,46.68759,-120.80916,3255.0,27.4,Yakima,America/Los_Angeles,Washington
98948,46.23067,-120.37168,12638.0,14.6,Yakima,America/Los_Angeles,Washington
98950,46.84642,-119.9877,61.0,0.6,Kittitas,America/Los_Angeles,Washington
98951,46.46046,-120.51551,12581.0,32.6,Yakima,America/Los_Angeles,Washington
98952,46.34991,-120.81561,2015.0,2.0,Yakima,America/Los_Angeles,Washington
98953,46.44149,-120.23284,7166.0,45.7,Yakima,America/Los_Angeles,Washington
99001,47.63874,-117.58582,9440.0,458.4,Spokane,America/Los_Angeles,Washington
99003,47.91997,-117.27608,4810.0,24.4,Spokane,America/Los_Angeles,Washington
99004,47.40869,-117.63575,22871.0,26.4,Spokane,America/Los_Angeles,Washington
99005,47.84405,-117.36346,10815.0,105.5,Spokane,America/Los_Angeles,Washington
99006,47.95208,-117.51016,16177.0,38.1,Spokane,America/Los_Angeles,Washington
99008,47.50449,-117.93533,317.0,0.8,Lincoln,America/Los_Angeles,Washington
99009,48.0253,-117.24993,4506.0,21.5,Spokane,America/Los_Angeles,Washington
99011,47.61867,-117.64839,2931.0,170.9,Spokane,America/Los_Angeles,Washington
99012,47.38137,-117.19145,1167.0,4.8,Spokane,America/Los_Angeles,Washington
99013,47.88498,-117.83495,1620.0,7.1,Stevens,America/Los_Angeles,Washington
99014,47.56111,-117.59666,17.0,63.8,Spokane,America/Los_Angeles,Washington
99016,47.6217,-117.14623,21615.0,339.1,Spokane,America/Los_Angeles,Washington
99017,47.1829,-117.87611,230.0,1.0,Whitman,America/Los_Angeles,Washington
99018,47.2917,-117.15212,272.0,3.1,Spokane,America/Los_Angeles,Washington
99019,47.64222,-117.07688,12447.0,215.6,Spokane,America/Los_Angeles,Washington
99020,47.56314,-117.49702,16.0,143.8,Spokane,America/Los_Angeles,Washington
99021,47.84951,-117.18721,8942.0,43.0,Spokane,America/Los_Angeles,Washington
99022,47.60084,-117.70869,8767.0,49.5,Spokane,America/Los_Angeles,Washington
99023,47.56474,-117.14466,800.0,17.0,Spokane,America/Los_Angeles,Washington
99025,47.78963,-117.08751,5668.0,47.8,Spokane,America/Los_Angeles,Washington
99026,47.80375,-117.625,9320.0,57.0,Spokane,America/Los_Angeles,Washington
99027,47.71107,-117.12795,5992.0,149.5,Spokane,America/Los_Angeles,Washington
99029,47.70639,-117.82406,2116.0,7.4,Lincoln,America/Los_Angeles,Washington
99030,47.47782,-117.11302,919.0,4.9,Spokane,America/Los_Angeles,Washington
99031,47.41973,-117.35991,1251.0,6.3,Spokane,America/Los_Angeles,Washington
99032,47.32405,-118.04613,1018.0,1.6,Lincoln,America/Los_Angeles,Washington
99033,47.23061,-117.09782,832.0,8.1,Whitman,America/Los_Angeles,Washington
99034,47.8862,-117.76245,198.0,3.4,Stevens,America/Los_Angeles,Washington
99036,47.52005,-117.27197,1581.0,16.0,Spokane,America/Los_Angeles,Washington
99037,47.63734,-117.19756,16522.0,1014.3,Spokane,America/Los_Angeles,Washington
99039,47.33808,-117.23131,166.0,156.8,Spokane,America/Los_Angeles,Washington
99040,47.90355,-117.99885,536.0,1.9,Stevens,America/Los_Angeles,Washington
99101,48.31889,-117.9483,1690.0,6.8,Stevens,America/Los_Angeles,Washington
99102,46.79218,-117.25029,495.0,560.8,Whitman,America/Los_Angeles,Washington
99103,47.73041,-118.93171,556.0,0.9,Lincoln,America/Los_Angeles,Washington
99105,46.9213,-118.08264,41.0,0.1,Adams,America/Los_Angeles,Washington
99109,48.29787,-117.69852,4981.0,6.2,Stevens,America/Los_Angeles,Washington
99110,48.0083,-117.58112,1505.0,15.0,Stevens,America/Los_Angeles,Washington
99111,46.86281,-117.44132,4038.0,5.1,Whitman,America/Los_Angeles,Washington
99113,46.58628,-117.1935,560.0,2.2,Whitman,America/Los_Angeles,Washington
99114,48.66067,-117.74333,13383.0,7.2,Stevens,America/Los_Angeles,Washington
99115,47.67326,-119.38965,1369.0,1.3,Douglas,America/Los_Angeles,Washington
99116,48.01429,-118.93063,1786.0,14.6,Okanogan,America/Los_Angeles,Washington
99117,47.72818,-118.50108,556.0,1.3,Lincoln,America/Los_Angeles,Washington
99118,48.89746,-118.63797,899.0,1.7,Ferry,America/Los_Angeles,Washington
99119,48.50946,-117.29994,1549.0,1.6,Pend Oreille,America/Los_Angeles,Washington
99121,48.94382,-118.45568,262.0,1.9,Ferry,America/Los_Angeles,Washington
99122,47.67615,-118.21774,4046.0,2.6,Lincoln,America/Los_Angeles,Washington
99123,47.89738,-119.04017,977.0,18.8,Grant,America/Los_Angeles,Washington
99124,48.00284,-118.95243,326.0,361.1,Okanogan,America/Los_Angeles,Washington
99125,46.95223,-117.78556,611.0,1.2,Whitman,America/Los_Angeles,Washington
99126,48.73574,-117.97447,899.0,6.9,Stevens,America/Los_Angeles,Washington
99128,47.10045,-117.08523,259.0,1.7,Whitman,America/Los_Angeles,Washington
99129,48.00281,-118.18342,725.0,1.9,Stevens,America/Los_Angeles,Washington
99130,46.99917,-117.18556,693.0,3.3,Whitman,America/Los_Angeles,Washington
99131,48.29511,-118.11731,127.0,2.8,Stevens,America/Los_Angeles,Washington
99133,48.0067,-119.10613,1115.0,2.4,Douglas,America/Los_Angeles,Washington
99134,47.43793,-118.32347,595.0,1.6,Lincoln,America/Los_Angeles,Washington
99135,47.65658,-119.09608,395.0,0.9,Grant,America/Los_Angeles,Washington
99136,46.6747,-117.94889,14.0,0.3,Whitman,America/Los_Angeles,Washington
99137,48.1659,-118.09992,495.0,2.1,Stevens,America/Los_Angeles,Washington
99138,48.23093,-118.38876,1223.0,0.8,Ferry,America/Los_Angeles,Washington
99139,48.73161,-117.31371,1091.0,1.3,Pend Oreille,America/Los_Angeles,Washington
99140,48.135,-118.68722,486.0,0.4,Ferry,America/Los_Angeles,Washington
99141,48.72571,-118.17509,5626.0,3.5,Ferry,America/Los_Angeles,Washington
99143,46.74627,-117.85869,585.0,0.7,Whitman,America/Los_Angeles,Washington
99144,47.3681,-118.49041,7.0,0.1,Lincoln,America/Los_Angeles,Washington
99146,48.95766,-118.29768,28.0,0.2,Ferry,America/Los_Angeles,Washington
99147,47.83604,-118.43675,214.0,9.4,Lincoln,America/Los_Angeles,Washington
99148,48.10874,-117.57514,2794.0,15.3,Stevens,America/Los_Angeles,Washington
99149,47.225,-117.46794,100.0,20.1,Whitman,America/Los_Angeles,Washington
99150,48.80622,-118.61071,351.0,4.2,Ferry,America/Los_Angeles,Washington
99151,48.66443,-118.06125,242.0,511.4,Stevens,America/Los_Angeles,Washington
99152,48.85066,-117.39748,157.0,13.7,Pend Oreille,America/Los_Angeles,Washington
99153,48.90951,-117.25229,467.0,0.8,Pend Oreille,America/Los_Angeles,Washington
99154,47.39132,-118.35576,14.0,0.4,Lincoln,America/Los_Angeles,Washington
99155,48.27737,-118.9618,1009.0,1.3,Okanogan,America/Los_Angeles,Washington
99156,48.16211,-117.18826,9195.0,13.0,Pend Oreille,America/Los_Angeles,Washington
99157,48.93007,-117.81753,605.0,3.6,Stevens,America/Los_Angeles,Washington
99158,47.13305,-117.24008,561.0,2.3,Whitman,America/Los_Angeles,Washington
99159,47.32872,-118.74338,1323.0,1.1,Lincoln,America/Los_Angeles,Washington
99160,48.86895,-118.30122,87.0,0.7,Ferry,America/Los_Angeles,Washington
99161,46.89496,-117.13169,1435.0,7.2,Whitman,America/Los_Angeles,Washington
99163,46.72798,-117.21654,34022.0,62.3,Whitman,America/Los_Angeles,Washington
99166,48.61033,-118.6715,2953.0,2.4,Ferry,America/Los_Angeles,Washington
99167,48.41307,-118.11733,871.0,4.9,Stevens,America/Los_Angeles,Washington
99169,47.11875,-118.37424,2587.0,1.4,Adams,America/Los_Angeles,Washington
99170,47.25132,-117.40203,926.0,2.1,Whitman,America/Los_Angeles,Washington
99171,47.10485,-117.6495,895.0,1.4,Whitman,America/Los_Angeles,Washington
99173,48.03702,-117.85708,1623.0,4.4,Stevens,America/Los_Angeles,Washington
99174,47.00719,-117.35682,69.0,976.3,Whitman,America/Los_Angeles,Washington
99176,47.09221,-117.41224,163.0,1.3,Whitman,America/Los_Angeles,Washington
99179,46.49239,-117.10762,645.0,3.8,Whitman,America/Los_Angeles,Washington
99180,48.30925,-117.30663,465.0,1.1,Pend Oreille,America/Los_Angeles,Washington
99181,48.1456,-117.76526,1995.0,8.4,Stevens,America/Los_Angeles,Washington
99185,47.74014,-118.71697,1501.0,2.0,Lincoln,America/Los_Angeles,Washington
99201,47.66271,-117.43609,15829.0,2057.8,Spokane,America/Los_Angeles,Washington
99202,47.65709,-117.37854,19921.0,1293.7,Spokane,America/Los_Angeles,Washington
99203,47.62945,-117.40291,21468.0,1784.0,Spokane,America/Los_Angeles,Washington
99204,47.64726,-117.42665,7643.0,2892.1,Spokane,America/Los_Angeles,Washington
99205,47.69657,-117.44609,43169.0,1858.7,Spokane,America/Los_Angeles,Washington
99206,47.62755,-117.25448,41089.0,679.3,Spokane,America/Los_Angeles,Washington
99207,47.68941,-117.38911,32770.0,2435.1,Spokane,America/Los_Angeles,Washington
99208,47.78071,-117.46135,58669.0,464.8,Spokane,America/Los_Angeles,Washington
99212,47.66504,-117.30914,21707.0,683.3,Spokane,America/Los_Angeles,Washington
99216,47.68142,-117.20826,28578.0,775.2,Spokane,America/Los_Angeles,Washington
99217,47.7406,-117.26241,21441.0,161.0,Spokane,America/Los_Angeles,Washington
99218,47.75894,-117.4087,16897.0,960.7,Spokane,America/Los_Angeles,Washington
99223,47.58876,-117.334,36094.0,434.6,Spokane,America/Los_Angeles,Washington
99224,47.64729,-117.53552,24919.0,81.0,Spokane,America/Los_Angeles,Washington
99301,46.39184,-118.93509,87044.0,69.1,Franklin,America/Los_Angeles,Washington
99320,46.32706,-119.52483,9879.0,18.2,Benton,America/Los_Angeles,Washington
99321,46.86576,-119.88925,1047.0,11.5,Grant,America/Los_Angeles,Washington
99322,45.93176,-120.14083,412.0,0.6,Klickitat,America/Los_Angeles,Washington
99323,46.18677,-118.85061,4082.0,11.9,Walla Walla,America/Los_Angeles,Washington
99324,46.04376,-118.38542,10137.0,1412.5,Walla Walla,America/Los_Angeles,Washington
99326,46.66705,-118.83769,6336.0,10.1,Franklin,America/Los_Angeles,Washington
99328,46.26937,-117.87956,3646.0,2.1,Columbia,America/Los_Angeles,Washington
99329,46.13943,-118.14732,127.0,96.2,Walla Walla,America/Los_Angeles,Washington
99330,46.49447,-119.03021,1210.0,5.3,Franklin,America/Los_Angeles,Washington
99333,46.68112,-118.15262,151.0,0.7,Whitman,America/Los_Angeles,Washington
99335,46.65544,-118.47686,229.0,0.6,Franklin,America/Los_Angeles,Washington
99336,46.21302,-119.17954,50735.0,1462.3,Benton,America/Los_Angeles,Washington
99337,46.06235,-119.09127,33287.0,77.5,Benton,America/Los_Angeles,Washington
99338,46.17362,-119.27403,20633.0,224.7,Benton,America/Los_Angeles,Washington
99341,46.90663,-118.64224,765.0,0.9,Adams,America/Los_Angeles,Washington
99343,46.59188,-119.17065,3215.0,6.9,Franklin,America/Los_Angeles,Washington
99344,46.82223,-119.17221,19534.0,15.5,Adams,America/Los_Angeles,Washington
99345,45.93623,-119.65919,162.0,0.5,Benton,America/Los_Angeles,Washington
99346,46.02685,-119.306,198.0,0.5,Benton,America/Los_Angeles,Washington
99347,46.42531,-117.57128,2512.0,1.3,Garfield,America/Los_Angeles,Washington
99348,46.38681,-118.44731,1633.0,1.2,Walla Walla,America/Los_Angeles,Washington
99349,46.73078,-119.6996,8143.0,11.8,Grant,America/Los_Angeles,Washington
99350,46.14477,-119.70944,14837.0,9.5,Benton,America/Los_Angeles,Washington
99352,46.24199,-119.29067,37430.0,602.3,Benton,America/Los_Angeles,Washington
99353,46.31747,-119.37942,19251.0,288.0,Benton,America/Los_Angeles,Washington
99354,46.33153,-119.30106,25559.0,412.3,Benton,America/Los_Angeles,Washington
99356,45.83459,-120.36258,378.0,0.6,Klickitat,America/Los_Angeles,Washington
99357,46.89295,-119.67902,3843.0,6.8,Grant,America/Los_Angeles,Washington
99359,46.53325,-118.15697,94.0,0.9,Columbia,America/Los_Angeles,Washington
99360,46.09044,-118.66745,1350.0,3.2,Walla Walla,America/Los_Angeles,Washington
99361,46.23691,-118.14333,1992.0,3.4,Walla Walla,America/Los_Angeles,Washington
99362,46.08727,-118.31269,42853.0,54.6,Walla Walla,America/Los_Angeles,Washington
99363,46.04821,-118.89575,145.0,1.8,Walla Walla,America/Los_Angeles,Washington
99371,46.79144,-118.30614,394.0,0.7,Adams,America/Los_Angeles,Washington
99401,46.09041,-117.27336,163.0,0.3,Asotin,America/Los_Angeles,Washington
99402,46.1868,-117.14922,1557.0,1.8,Asotin,America/Los_Angeles,Washington
99403,46.38114,-117.25974,20760.0,55.9,Asotin,America/Los_Angeles,Washington
99501,61.22005,-149.85872,16175.0,938.9,Anchorage,America/Anchorage,Alaska
99502,61.16323,-149.98644,25006.0,549.8,Anchorage,America/Anchorage,Alaska
99503,61.90744,-156.85203,12964.0,242.1,Bethel,America/Anchorage,Alaska
99504,61.19195,-149.64255,42093.0,441.4,Anchorage,America/Anchorage,Alaska
99505,61.27512,-149.65197,5015.0,46.4,Anchorage,America/Anchorage,Alaska
99506,61.26505,-149.80067,7028.0,132.5,Anchorage,America/Anchorage,Alaska
99507,61.13336,-149.69001,37301.0,304.6,Anchorage,America/Anchorage,Alaska
99508,61.20145,-149.8146,36458.0,1970.2,Anchorage,America/Anchorage,Alaska
99515,61.11733,-149.88894,21870.0,798.6,Anchorage,America/Anchorage,Alaska
99516,61.0726,-149.71812,21500.0,189.1,Anchorage,America/Anchorage,Alaska
99517,61.19018,-149.93676,16486.0,1964.8,Anchorage,America/Anchorage,Alaska
99518,61.15949,-149.88479,9764.0,995.2,Anchorage,America/Anchorage,Alaska
99519,70.1006,-150.00014,1297.0,0.2,North Slope,America/Anchorage,Alaska
99540,61.01464,-149.36859,468.0,1.4,Anchorage,America/Anchorage,Alaska
99546,51.88145,-176.62962,73.0,0.9,Aleutians West,America/Adak,Alaska
99547,52.22888,-174.20613,15.0,0.7,Aleutians West,America/Adak,Alaska
99548,56.25468,-158.76004,27.0,0.7,Lake and Peninsula,America/Anchorage,Alaska
99549,56.94253,-158.60474,73.0,0.6,Lake and Peninsula,America/Anchorage,Alaska
99550,57.8758,-152.8737,150.0,11.6,Kodiak Island,America/Anchorage,Alaska
99551,60.92101,-161.40212,736.0,40.5,Bethel,America/Anchorage,Alaska
99552,60.90614,-161.21223,377.0,77.1,Bethel,America/Anchorage,Alaska
99553,54.1475,-165.83687,694.0,6.9,Aleutians East,America/Nome,Alaska
99554,62.69018,-164.63054,864.0,10.4,Kusilvak,America/Nome,Alaska
99555,59.28859,-158.67996,92.0,1.1,Dillingham,America/Anchorage,Alaska
99556,59.82955,-151.64298,2866.0,5.6,Kenai Peninsula,America/Anchorage,Alaska
99557,61.44142,-155.90217,714.0,0.0,Bethel,America/Anchorage,Alaska
99558,62.65411,-160.21396,79.0,3.2,Yukon-Koyukuk,America/Anchorage,Alaska
99559,60.76487,-161.90671,7241.0,49.5,Bethel,America/Anchorage,Alaska
99561,60.15504,-164.25495,620.0,45.7,Bethel,America/Nome,Alaska
99563,61.55009,-165.35813,494.0,0.4,Kusilvak,America/Nome,Alaska
99564,56.30032,-158.41315,27.0,1.0,Lake and Peninsula,America/Anchorage,Alaska
99565,56.30415,-158.50039,29.0,0.8,Lake and Peninsula,America/Anchorage,Alaska
99566,61.28176,-142.79338,130.0,0.0,Copper River,America/Anchorage,Alaska
99567,61.26625,-148.86933,6452.0,3.7,Anchorage,America/Anchorage,Alaska
99568,60.24952,-150.38501,465.0,0.2,Kenai Peninsula,America/Anchorage,Alaska
99569,58.81714,-158.52914,26.0,1.3,Dillingham,America/Anchorage,Alaska
99571,55.29661,-162.58634,223.0,1.5,Aleutians East,America/Nome,Alaska
99572,60.49348,-150.0567,241.0,1.1,Kenai Peninsula,America/Anchorage,Alaska
99573,61.60036,-145.92446,941.0,0.1,Copper River,America/Anchorage,Alaska
99574,60.73927,-146.4061,2551.0,0.3,Chugach,America/Anchorage,Alaska
99575,61.84391,-158.10825,17.0,0.1,Bethel,America/Anchorage,Alaska
99576,59.77339,-158.69309,2454.0,0.1,Dillingham,America/Anchorage,Alaska
99577,61.1824,-149.29229,28477.0,38.3,Anchorage,America/Anchorage,Alaska
99578,60.21644,-162.03311,174.0,103.7,Bethel,America/Nome,Alaska
99579,58.21813,-157.40364,54.0,0.7,Lake and Peninsula,America/Anchorage,Alaska
99580,59.34619,-157.48607,36.0,0.8,Dillingham,America/Anchorage,Alaska
99581,62.82476,-164.68692,966.0,6.4,Kusilvak,America/Nome,Alaska
99583,54.84305,-163.39945,151.0,4.7,Aleutians East,America/Nome,Alaska
99585,61.87532,-162.04873,386.0,36.7,Kusilvak,America/Nome,Alaska
99586,62.67463,-144.13884,420.0,0.1,Copper River,America/Anchorage,Alaska
99587,60.9103,-148.84466,1949.0,2.2,Anchorage,America/Anchorage,Alaska
99588,62.42192,-146.4813,1037.0,0.1,Copper River,America/Anchorage,Alaska
99589,59.21186,-161.70123,115.0,0.2,Bethel,America/Anchorage,Alaska
99590,62.89978,-160.10782,173.0,5.9,Yukon-Koyukuk,America/Anchorage,Alaska
99591,56.58075,-169.61599,70.0,0.8,Aleutians West,America/Nome,Alaska
99602,62.1868,-159.8198,205.0,2.7,Yukon-Koyukuk,America/Anchorage,Alaska
99603,59.52364,-151.22855,11693.0,4.2,Kenai Peninsula,America/Anchorage,Alaska
99604,61.52613,-166.11458,903.0,46.5,Kusilvak,America/Nome,Alaska
99605,60.83286,-149.44797,23.0,0.0,Kenai Peninsula,America/Anchorage,Alaska
99606,59.66803,-154.83362,231.0,1.4,Lake and Peninsula,America/Anchorage,Alaska
99607,61.5416,-160.3337,239.0,26.0,Bethel,America/Anchorage,Alaska
99608,57.58454,-154.32545,33.0,0.2,Kodiak Island,America/Anchorage,Alaska
99609,60.87848,-162.52725,698.0,22.8,Bethel,America/Nome,Alaska
99610,60.29172,-151.27167,2222.0,9.9,Kenai Peninsula,America/Anchorage,Alaska
99611,60.74777,-150.89,16510.0,12.1,Kenai Peninsula,America/Anchorage,Alaska
99612,55.08587,-162.2978,1352.0,21.2,Aleutians East,America/Nome,Alaska
99613,59.13496,-155.42696,376.0,0.1,Lake and Peninsula,America/Anchorage,Alaska
99614,59.9373,-164.06158,706.0,13.5,Bethel,America/Nome,Alaska
99615,57.57705,-153.39119,12194.0,1.1,Kodiak Island,America/Anchorage,Alaska
99620,63.03047,-163.553,976.0,125.9,Kusilvak,America/Nome,Alaska
99621,60.79781,-161.41469,975.0,37.0,Bethel,America/Anchorage,Alaska
99622,59.87667,-163.17154,545.0,8.8,Bethel,America/Nome,Alaska
99623,61.42919,-149.91226,23424.0,35.0,Matanuska-Susitna,America/Anchorage,Alaska
99624,57.44866,-153.85811,145.0,3.1,Kodiak Island,America/Anchorage,Alaska
99625,59.0683,-156.90093,8.0,0.2,Lake and Peninsula,America/Anchorage,Alaska
99626,61.51633,-160.35564,239.0,74.2,Bethel,America/Anchorage,Alaska
99627,63.18657,-154.75609,255.0,0.0,Yukon-Koyukuk,America/Anchorage,Alaska
99630,60.37041,-166.2672,287.0,15.7,Bethel,America/Nome,Alaska
99631,60.60673,-149.58071,222.0,0.2,Kenai Peninsula,America/Anchorage,Alaska
99632,62.11232,-163.66455,949.0,14.6,Kusilvak,America/Nome,Alaska
99633,58.78297,-156.8984,522.0,2.5,Bristol Bay,America/Anchorage,Alaska
99634,60.68682,-162.00737,692.0,54.0,Bethel,America/Nome,Alaska
99635,60.8062,-152.67734,100.0,0.0,Kenai Peninsula,America/Anchorage,Alaska
99636,59.47618,-157.27099,474.0,5.4,Dillingham,America/Anchorage,Alaska
99637,60.5333,-165.1557,833.0,11.2,Bethel,America/Nome,Alaska
99639,59.99602,-151.36177,1175.0,1.3,Kenai Peninsula,America/Anchorage,Alaska
99640,60.29813,-155.40518,116.0,0.0,Lake and Peninsula,America/Anchorage,Alaska
99641,60.87722,-162.46152,618.0,34.1,Bethel,America/Nome,Alaska
99643,57.21669,-153.32658,162.0,3.9,Kodiak Island,America/Anchorage,Alaska
99644,57.92512,-152.4231,87.0,2.0,Kodiak Island,America/Anchorage,Alaska
99645,61.60763,-148.90394,32103.0,21.1,Matanuska-Susitna,America/Anchorage,Alaska
99647,59.86411,-154.01511,14.0,0.0,Lake and Peninsula,America/Anchorage,Alaska
99648,55.93137,-159.15598,82.0,2.8,Lake and Peninsula,America/Anchorage,Alaska
99649,57.51501,-157.31076,52.0,0.2,Lake and Peninsula,America/Anchorage,Alaska
99650,61.94255,-162.88467,713.0,171.4,Kusilvak,America/Nome,Alaska
99652,61.52621,-149.9616,4313.0,13.5,Matanuska-Susitna,America/Anchorage,Alaska
99653,60.16884,-154.32328,199.0,3.4,Lake and Peninsula,America/Anchorage,Alaska
99654,61.607,-149.41443,44647.0,151.7,Matanuska-Susitna,America/Anchorage,Alaska
99656,61.86309,-157.41759,3.0,0.0,Bethel,America/Anchorage,Alaska
99657,61.78916,-161.42698,442.0,0.2,Kusilvak,America/Anchorage,Alaska
99658,62.0761,-163.28111,979.0,8.8,Kusilvak,America/Nome,Alaska
99659,63.4738,-162.12295,177.0,3.6,Nome,America/Nome,Alaska
99660,57.17993,-170.27914,378.0,3.5,Aleutians West,America/Nome,Alaska
99661,55.27131,-160.67431,1071.0,2.3,Aleutians East,America/Anchorage,Alaska
99662,61.84197,-165.58329,440.0,362.9,Kusilvak,America/Nome,Alaska
99663,59.39488,-151.62729,417.0,1.4,Kenai Peninsula,America/Anchorage,Alaska
99664,60.13714,-149.47123,4698.0,0.7,Kenai Peninsula,America/Anchorage,Alaska
99666,62.45498,-165.09492,0.0,0.0,Kusilvak,America/Nome,Alaska
99667,61.85447,-151.82056,261.0,0.0,Matanuska-Susitna,America/Anchorage,Alaska
99668,61.65158,-157.12508,48.0,0.2,Bethel,America/Anchorage,Alaska
99669,60.41497,-151.00207,15395.0,24.3,Kenai Peninsula,America/Anchorage,Alaska
99670,58.66541,-156.98831,73.0,0.3,Bristol Bay,America/Anchorage,Alaska
99671,63.47048,-162.25993,596.0,7.1,Nome,America/Nome,Alaska
99672,60.55026,-150.77907,4091.0,25.0,Kenai Peninsula,America/Anchorage,Alaska
99674,61.69166,-147.81997,1774.0,0.4,Matanuska-Susitna,America/Anchorage,Alaska
99675,62.98268,-156.08383,15.0,0.2,Yukon-Koyukuk,America/Anchorage,Alaska
99676,62.49792,-149.65848,1628.0,0.6,Matanuska-Susitna,America/Anchorage,Alaska
99677,60.89217,-146.67249,20.0,1.1,Chugach,America/Anchorage,Alaska
99678,59.20738,-160.52622,963.0,0.5,Dillingham,America/Anchorage,Alaska
99679,61.10509,-160.94865,118.0,16.0,Bethel,America/Anchorage,Alaska
99680,60.34447,-162.66367,514.0,103.1,Bethel,America/Nome,Alaska
99682,61.17145,-151.16797,295.0,1.0,Kenai Peninsula,America/Anchorage,Alaska
99683,62.45165,-150.425,583.0,0.1,Matanuska-Susitna,America/Anchorage,Alaska
99684,64.09938,-160.32776,565.0,0.1,Nome,America/Anchorage,Alaska
99685,53.87869,-166.47125,3747.0,25.7,Aleutians West,America/Nome,Alaska
99686,61.04886,-146.19038,3862.0,1.1,Chugach,America/Anchorage,Alaska
99688,61.89412,-150.04749,2739.0,0.6,Matanuska-Susitna,America/Anchorage,Alaska
99689,59.51819,-139.4869,527.0,1.0,Yakutat,America/Yakutat,Alaska
99690,60.48738,-164.81953,93.0,0.4,Bethel,America/Nome,Alaska
99691,62.74385,-153.84293,49.0,0.0,Yukon-Koyukuk,America/Anchorage,Alaska
99692,53.88393,-166.54498,809.0,940.9,Aleutians West,America/Nome,Alaska
99693,60.83738,-148.15024,429.0,2.7,Chugach,America/Anchorage,Alaska
99694,61.61854,-149.8255,1516.0,21.8,Matanuska-Susitna,America/Anchorage,Alaska
99701,67.25435,-149.87754,18061.0,12.8,Yukon-Koyukuk,America/Anchorage,Alaska
99702,64.64835,-147.03879,3260.0,59.7,Fairbanks North Star,America/Anchorage,Alaska
99703,64.83542,-147.62612,8304.0,331.3,Fairbanks North Star,America/Anchorage,Alaska
99704,64.29023,-149.20423,20.0,0.6,Denali,America/Anchorage,Alaska
99705,64.77356,-147.27055,21769.0,58.8,Fairbanks North Star,America/Anchorage,Alaska
99706,64.0281,-144.6331,24.0,0.1,Southeast Fairbanks,America/Anchorage,Alaska
99707,65.1551,-146.25238,0.0,0.0,Fairbanks North Star,America/Anchorage,Alaska
99709,64.87402,-148.22458,29551.0,22.4,Fairbanks North Star,America/Anchorage,Alaska
99712,64.98311,-146.13946,12477.0,1.5,Fairbanks North Star,America/Anchorage,Alaska
99714,64.4368,-146.69689,1106.0,1.2,Fairbanks North Star,America/Anchorage,Alaska
99720,66.56395,-152.76395,178.0,1.5,Yukon-Koyukuk,America/Anchorage,Alaska
99721,68.14999,-151.71616,329.0,24.5,North Slope,America/Anchorage,Alaska
99722,68.14208,-145.49557,164.0,1.0,Yukon-Koyukuk,America/Anchorage,Alaska
99723,71.27434,-156.75394,4785.0,97.9,North Slope,America/Anchorage,Alaska
99724,66.32218,-146.96636,17.0,0.0,Yukon-Koyukuk,America/Anchorage,Alaska
99725,64.8612,-148.02387,448.0,35.7,Fairbanks North Star,America/Anchorage,Alaska
99726,66.73615,-151.47757,33.0,0.0,Yukon-Koyukuk,America/Anchorage,Alaska
99727,65.97654,-161.13918,533.0,391.7,Northwest Arctic,America/Anchorage,Alaska
99729,63.22686,-148.10122,128.0,0.0,Matanuska-Susitna,America/Anchorage,Alaska
99730,65.67807,-145.54055,108.0,0.0,Yukon-Koyukuk,America/Anchorage,Alaska
99732,64.07945,-141.97039,9.0,0.0,Southeast Fairbanks,America/Anchorage,Alaska
99733,65.79284,-144.18282,54.0,0.2,Yukon-Koyukuk,America/Anchorage,Alaska
99734,70.36201,-149.0021,1203.0,2.0,North Slope,America/Anchorage,Alaska
99736,66.07222,-162.74349,227.0,17.5,Northwest Arctic,America/Nome,Alaska
99737,63.62717,-145.07539,4774.0,0.3,Southeast Fairbanks,America/Anchorage,Alaska
99738,65.14953,-142.43307,125.0,0.0,Southeast Fairbanks,America/Anchorage,Alaska
99739,64.97626,-162.8397,383.0,0.1,Nome,America/Nome,Alaska
99740,67.70759,-143.95132,656.0,0.0,Yukon-Koyukuk,America/Anchorage,Alaska
99741,64.73808,-156.86351,611.0,13.4,Yukon-Koyukuk,America/Anchorage,Alaska
99742,63.75375,-171.68811,569.0,20.9,Nome,America/Nome,Alaska
99743,63.90955,-149.91736,652.0,0.1,Denali,America/Anchorage,Alaska
99744,64.31361,-149.13217,120.0,1.7,Denali,America/Anchorage,Alaska
99745,66.0472,-154.24096,40.0,5.1,Yukon-Koyukuk,America/Anchorage,Alaska
99746,65.70013,-156.33856,51.0,1.2,Yukon-Koyukuk,America/Anchorage,Alaska
99748,64.32229,-158.74356,68.0,1.2,Yukon-Koyukuk,America/Anchorage,Alaska
99749,66.9786,-160.43178,440.0,156.9,Northwest Arctic,America/Anchorage,Alaska
